Country,Category,Date,App ID,App name,Company,App icon,App URL,Release date,Updated date,In app purchases,Rating,Price,Global ratings,Country ratings,Current version ratings,iPhone downloads,iPad downloads,iPhone revenue,iPad revenue
US,All Categories,5/8/15,601606659,"Radar Cast Elite - NOAA Hi-Def FutureCast, Push Notifications, Driving Directions, Lightning Strikes & Weather",WeatherSphere,https://s4.mzstatic.com/us/r30/Purple5/v4/d4/04/8d/d4048df4-884e-fe36-5149-e4334c72fff5/icon180x180.png,https://itunes.apple.com/US/app/id601606659?mt=8&uo=4&partnerId=30,2013-04-01 09:14:58 UTC,2015-04-27 00:00:00 UTC,TRUE,4.5,2.99,3033,3022,23,115,26,$177.21 ,$8.11 
US,All Categories,5/8/15,601606659,"Radar Cast Elite - NOAA Hi-Def FutureCast, Push Notifications, Driving Directions, Lightning Strikes & Weather",WeatherSphere,https://s4.mzstatic.com/us/r30/Purple5/v4/d4/04/8d/d4048df4-884e-fe36-5149-e4334c72fff5/icon180x180.png,https://itunes.apple.com/US/app/id601606659?mt=8&uo=4&partnerId=30,2013-04-01 09:14:58 UTC,2015-04-27 00:00:00 UTC,TRUE,4.5,2.99,3033,3022,23,115,26,$177.21 ,$8.11 
US,All Categories,5/8/15,546298468,Radar MAX - NOAA Weather,Elecont LLC,https://s1.mzstatic.com/us/r30/Purple6/v4/6f/4b/06/6f4b0606-4d35-95bd-e88f-531ff3688bb5/icon180x180.png,https://itunes.apple.com/US/app/id546298468?mt=8&uo=4&partnerId=30,2012-08-02 21:15:29 UTC,2014-01-03 00:00:00 UTC,,4,0.99,45,45,29,8,0,$6.46 ,$2.55 
US,All Categories,5/8/15,419048258,Radar Pro,Bryan Neel,https://s2.mzstatic.com/us/r30/Purple/v4/a9/5c/c3/a95cc332-9a7b-cf3a-2ce6-c4eb4461b36e/icon180x180.jpeg,https://itunes.apple.com/US/app/id419048258?mt=8&uo=4&partnerId=30,2011-03-04 03:47:46 UTC,2012-09-30 00:00:00 UTC,,4,4.99,386,386,120,7,2,$14.11 ,$7.01 
US,All Categories,5/8/15,672979566,Radar-Box24 | Pro Plane Radar Tracker,AirNav Systems,https://s3.mzstatic.com/us/r30/Purple7/v4/1b/75/0d/1b750d9b-6634-d893-9a3f-b87d4fbbb82e/icon180x180.jpeg,https://itunes.apple.com/US/app/id672979566?mt=8&uo=4&partnerId=30,2013-09-18 21:47:13 UTC,2015-05-04 00:00:00 UTC,,1,2.99,275,97,1,15,0,$14.01 ,$4.96 
US,All Categories,5/8/15,288419283,RadarScope,"Base Velocity, LLC",https://s4.mzstatic.com/us/r30/Purple6/v4/26/91/4a/26914a8f-a932-3e19-0b9c-2eded0f53aa5/icon180x180.jpeg,https://itunes.apple.com/US/app/id288419283?mt=8&uo=4&partnerId=30,2008-08-31 03:36:53 UTC,2015-04-28 00:00:00 UTC,TRUE,4.5,9.99,3118,3040,19,205,10,"$2,870.60 ",$201.79 
US,All Categories,5/8/15,288419283,RadarScope,"Base Velocity, LLC",https://s4.mzstatic.com/us/r30/Purple6/v4/26/91/4a/26914a8f-a932-3e19-0b9c-2eded0f53aa5/icon180x180.jpeg,https://itunes.apple.com/US/app/id288419283?mt=8&uo=4&partnerId=30,2008-08-31 03:36:53 UTC,2015-04-28 00:00:00 UTC,TRUE,4.5,9.99,3118,3040,19,205,10,"$2,870.60 ",$201.79 
US,All Categories,5/8/15,923760656,Radiation Island,Atypical Games,https://s4.mzstatic.com/us/r30/Purple1/v4/0a/3a/59/0a3a597e-068c-d06b-4e41-e32823f953f5/icon180x180.png,https://itunes.apple.com/US/app/id923760656?mt=8&uo=4&partnerId=30,2015-01-29 08:00:00 UTC,2015-02-19 00:00:00 UTC,,4.5,2.99,8371,2476,856,81,54,$129.02 ,$76.32 
US,All Categories,5/8/15,286225933,Radio Javan,RADIO JAVAN INC.,https://s1.mzstatic.com/us/r30/Purple1/v4/91/5a/dd/915add81-cc02-e3b4-565a-8c693eec76ac/icon180x180.jpeg,https://itunes.apple.com/US/app/id286225933?mt=8&uo=4&partnerId=30,2008-07-30 23:30:39 UTC,2015-03-31 00:00:00 UTC,TRUE,4.5,0,11511,6485,259,1117,151,,
US,All Categories,5/8/15,323701765,Radio.com,CBS Local,https://s2.mzstatic.com/us/r30/Purple1/v4/99/1d/d3/991dd31d-8dbe-43a8-47a4-1fdf7e03ccb3/icon180x180.jpeg,https://itunes.apple.com/US/app/id323701765?mt=8&uo=4&partnerId=30,2009-09-03 03:25:11 UTC,2015-04-22 00:00:00 UTC,,2.5,0,9935,9935,19,1040,62,,
US,All Categories,5/8/15,530581828,Radiolab,New York Public Radio,https://s1.mzstatic.com/us/r30/Purple3/v4/6f/ff/b3/6fffb3c0-f770-114c-93d2-31cb4460e722/icon180x180.png,https://itunes.apple.com/US/app/id530581828?mt=8&uo=4&partnerId=30,2012-06-20 14:02:14 UTC,2014-12-15 00:00:00 UTC,,2,2.99,699,622,34,19,,$41.68 ,
US,All Categories,5/8/15,967323101,RadiON2 - The world's best music radio stations are here!,Sanat YarMukhamedov,https://s5.mzstatic.com/us/r30/Purple3/v4/13/a9/1b/13a91b26-63d9-02a5-c635-9af1a2392348/icon180x180.png,https://itunes.apple.com/US/app/id967323101?mt=8&uo=4&partnerId=30,2015-03-31 23:39:00 UTC,,TRUE,2,0.99,148,20,20,9,,$14.15 ,
US,All Categories,5/8/15,553082951,"RadPad Apartment Finder - Apartments for Rent, Pay your Rent, List a Rental","RadPad, Inc.",https://s2.mzstatic.com/us/r30/Purple1/v4/26/9f/79/269f796d-1e92-ae18-7d9f-12e27f12bd2c/icon180x180.jpeg,https://itunes.apple.com/US/app/id553082951?mt=8&uo=4&partnerId=30,2012-09-25 07:00:00 UTC,2015-04-22 00:00:00 UTC,,5,0,699,699,202,1256,,,
US,All Categories,5/8/15,506944493,Rage of Bahamut,"Mobage, Inc.",https://s2.mzstatic.com/us/r30/Purple1/v4/06/a5/6f/06a56f32-b005-d923-4a09-5574c10f3006/icon180x180.png,https://itunes.apple.com/US/app/id506944493?mt=8&uo=4&partnerId=30,2012-05-15 04:34:15 UTC,2014-12-08 00:00:00 UTC,TRUE,4,0,16123,5658,66,69,4,"$3,078.61 ",$17.94 
US,All Categories,5/8/15,478687481,"Rain, Rain Sleep Sounds",Tim Gostony,https://s4.mzstatic.com/us/r30/Purple1/v4/e8/c3/81/e8c381a0-241a-99fd-213d-697c91273222/icon180x180.jpeg,https://itunes.apple.com/US/app/id478687481?mt=8&uo=4&partnerId=30,2011-11-12 04:07:24 UTC,2015-04-05 00:00:00 UTC,TRUE,4.5,0,9218,6156,279,1236,152,$43.24 ,$11.63 
US,All Categories,5/8/15,503757271,RainAware Weather Timer - Track Rain & Storms To Your Exact Location To Within Minutes!,RainAware LLC,https://s5.mzstatic.com/us/r30/Purple5/v4/4a/3c/78/4a3c78df-89b8-c5a6-9783-5a1f9422412e/icon180x180.png,https://itunes.apple.com/US/app/id503757271?mt=8&uo=4&partnerId=30,2012-02-29 08:00:00 UTC,2015-04-21 00:00:00 UTC,,4,3.99,109,109,12,115,5,$252.95 ,$6.33 
US,All Categories,5/8/15,503757271,RainAware Weather Timer - Track Rain & Storms To Your Exact Location To Within Minutes!,RainAware LLC,https://s5.mzstatic.com/us/r30/Purple5/v4/4a/3c/78/4a3c78df-89b8-c5a6-9783-5a1f9422412e/icon180x180.png,https://itunes.apple.com/US/app/id503757271?mt=8&uo=4&partnerId=30,2012-02-29 08:00:00 UTC,2015-04-21 00:00:00 UTC,,4,3.99,109,109,12,115,5,$252.95 ,$6.33 
US,All Categories,5/8/15,566752651,Rainy Mood,"Plain Theory, Inc.",https://s1.mzstatic.com/us/r30/Purple7/v4/2c/1f/9f/2c1f9fd6-a048-e3da-5d23-cf406dfed835/icon180x180.png,https://itunes.apple.com/US/app/id566752651?mt=8&uo=4&partnerId=30,2012-10-09 06:10:53 UTC,2015-05-07 00:00:00 UTC,,5,3.99,276,94,2,24,7,$59.05 ,$17.31 
US,All Categories,5/8/15,335060889,Rdio Music,Rdio,https://s1.mzstatic.com/us/r30/Purple3/v4/ef/fb/af/effbaf04-09a4-3440-6eae-b67aba467795/icon180x180.jpeg,https://itunes.apple.com/US/app/id335060889?mt=8&uo=4&partnerId=30,2009-12-17 20:18:51 UTC,2015-04-14 00:00:00 UTC,TRUE,4.5,0,25590,13673,104,1960,185,"$7,043.59 ",$369.82 
US,All Categories,5/8/15,335060889,Rdio Music,Rdio,https://s1.mzstatic.com/us/r30/Purple3/v4/ef/fb/af/effbaf04-09a4-3440-6eae-b67aba467795/icon180x180.jpeg,https://itunes.apple.com/US/app/id335060889?mt=8&uo=4&partnerId=30,2009-12-17 20:18:51 UTC,2015-04-14 00:00:00 UTC,TRUE,4.5,0,25590,13673,104,1960,185,"$7,043.59 ",$369.82 
US,All Categories,5/8/15,447588618,Ready Steady Bang,Cowboy Games,https://s2.mzstatic.com/us/r30/Purple4/v4/db/65/38/db6538ba-525e-5867-b59c-9840ab41ce99/icon180x180.jpeg,https://itunes.apple.com/US/app/id447588618?mt=8&uo=4&partnerId=30,2011-09-15 07:00:00 UTC,2014-09-03 00:00:00 UTC,,5,0.99,16177,2913,66,8,0,$8.01 ,$2.17 
US,All Categories,5/8/15,597855590,Real Basketball,Mobil Interaktif,https://s4.mzstatic.com/us/r30/Purple4/v4/fe/8c/86/fe8c8671-c7e4-3316-6b65-5b1e4027cb53/icon180x180.jpeg,https://itunes.apple.com/US/app/id597855590?mt=8&uo=4&partnerId=30,2013-04-01 20:30:03 UTC,2014-04-01 00:00:00 UTC,TRUE,4.5,0,340752,163373,58508,2656,483,$41.21 ,$20.31 
US,All Categories,5/8/15,534473264,Real Boxing,Vivid Games S.A.,https://s2.mzstatic.com/us/r30/Purple1/v4/3f/ce/a4/3fcea4ac-19c2-741a-5212-e7c860c70123/icon180x180.png,https://itunes.apple.com/US/app/id534473264?mt=8&uo=4&partnerId=30,2012-11-15 08:00:00 UTC,2015-04-23 00:00:00 UTC,TRUE,4.5,0,87083,13264,479,4120,882,$835.01 ,$217.45 
US,All Categories,5/8/15,534473264,Real Boxing,Vivid Games S.A.,https://s2.mzstatic.com/us/r30/Purple1/v4/3f/ce/a4/3fcea4ac-19c2-741a-5212-e7c860c70123/icon180x180.png,https://itunes.apple.com/US/app/id534473264?mt=8&uo=4&partnerId=30,2012-11-15 08:00:00 UTC,2015-04-23 00:00:00 UTC,TRUE,4.5,0,87083,13264,479,4120,882,$835.01 ,$217.45 
US,All Categories,5/8/15,288487321,"Real Estate - Homes for Sale, Apartments for Rent","Trulia, Inc",https://s2.mzstatic.com/us/r30/Purple3/v4/13/b6/03/13b603de-b78d-eae8-657a-21c10fe18efa/icon180x180.png,https://itunes.apple.com/US/app/id288487321?mt=8&uo=4&partnerId=30,2008-08-21 23:11:37 UTC,2015-04-15 00:00:00 UTC,,4.5,0,61748,59742,500,4930,1745,,
US,All Categories,5/8/15,327962480,"Real Estate by Redfin Ð Search Homes, Condos & Town Houses For Sale",Redfin,https://s4.mzstatic.com/us/r30/Purple1/v4/d9/43/50/d943501c-35af-7833-e59f-a01a288d3620/icon180x180.png,https://itunes.apple.com/US/app/id327962480?mt=8&uo=4&partnerId=30,2009-08-31 07:00:00 UTC,2015-04-23 00:00:00 UTC,,4.5,0,25655,25614,66,2451,682,,
US,All Categories,5/8/15,310738695,Real Estate by Zillow Ð Search Homes & Apartments for Sale or Rent,Zillow.com,https://s3.mzstatic.com/us/r30/Purple7/v4/2a/b3/71/2ab371a5-fd00-de2e-d13e-e82c52b9f1e2/icon180x180.jpeg,https://itunes.apple.com/US/app/id310738695?mt=8&uo=4&partnerId=30,2009-04-29 07:00:00 UTC,2015-04-18 00:00:00 UTC,,4.5,0,180491,178270,1673,6360,1817,,
US,All Categories,5/8/15,407435534,Real Estate Exam Prep,"Study By APP, LLC",https://s5.mzstatic.com/us/r30/Purple/v4/4d/f6/d1/4df6d1fe-53f6-88ea-6c5f-4e90caad3e2a/icon180x180.png,https://itunes.apple.com/US/app/id407435534?mt=8&uo=4&partnerId=30,2010-12-11 18:14:25 UTC,2011-01-10 00:00:00 UTC,,3.5,3.99,15,15,15,3,,$4.54 ,
US,All Categories,5/8/15,461390784,Real Fishing 3D,JINOH CHO,https://s3.mzstatic.com/us/r30/Purple4/v4/d1/09/d8/d109d80d-800b-83fa-965a-b5ef4c3f57c5/icon180x180.jpeg,https://itunes.apple.com/US/app/id461390784?mt=8&uo=4&partnerId=30,2011-12-01 05:10:49 UTC,2015-04-10 00:00:00 UTC,TRUE,2.5,1.99,1834,837,6,9,4,$29.63 ,
US,All Categories,5/8/15,342138783,Real Guns & Games - Master Collection,Thinkberry,https://s2.mzstatic.com/us/r30/Purple/v4/82/77/b7/8277b7b1-7c0e-a53b-3c11-8d39ea3b15fe/icon180x180.jpeg,https://itunes.apple.com/US/app/id342138783?mt=8&uo=4&partnerId=30,2010-02-03 18:05:55 UTC,2010-03-02 00:00:00 UTC,TRUE,3.5,0.99,4951,3157,1557,1,,,
US,All Categories,5/8/15,556164008,Real Racing 3,Electronic Arts,https://s5.mzstatic.com/us/r30/Purple3/v4/9e/da/0f/9eda0faa-bcd4-cdd2-6054-a52a53e8c898/icon180x180.png,https://itunes.apple.com/US/app/id556164008?mt=8&uo=4&partnerId=30,2013-02-28 08:00:00 UTC,2015-04-20 00:00:00 UTC,TRUE,4,0,165030,129338,1194,3155,1013,"$4,476.07 ","$13,928.93 "
US,All Categories,5/8/15,556164008,Real Racing 3,Electronic Arts,https://s5.mzstatic.com/us/r30/Purple3/v4/9e/da/0f/9eda0faa-bcd4-cdd2-6054-a52a53e8c898/icon180x180.png,https://itunes.apple.com/US/app/id556164008?mt=8&uo=4&partnerId=30,2013-02-28 08:00:00 UTC,2015-04-20 00:00:00 UTC,TRUE,4,0,165030,129338,1194,3155,1013,"$4,476.07 ","$13,928.93 "
US,All Categories,5/8/15,481274449,Real Soccer 2012,Gameloft,https://s4.mzstatic.com/us/r30/Purple3/v4/52/c4/a1/52c4a1ce-be0d-4d38-6fa0-b5252ce7027e/icon180x180.png,https://itunes.apple.com/US/app/id481274449?mt=8&uo=4&partnerId=30,2011-12-15 08:00:00 UTC,2015-02-11 00:00:00 UTC,TRUE,4.5,0,14398,8543,304,820,444,$18.86 ,$23.32 
US,All Categories,5/8/15,455650341,Real Steel,Reliance Big Entertainment UK Private Ltd,https://s1.mzstatic.com/us/r30/Purple1/v4/bd/23/bc/bd23bcea-cab6-e778-8acb-c74ca1e54f11/icon180x180.jpeg,https://itunes.apple.com/US/app/id455650341?mt=8&uo=4&partnerId=30,2011-09-15 22:39:05 UTC,2015-03-05 00:00:00 UTC,TRUE,4.5,0.99,64440,23440,319,8,4,$92.86 ,$166.92 
US,All Categories,5/8/15,455650341,Real Steel,Reliance Big Entertainment UK Private Ltd,https://s1.mzstatic.com/us/r30/Purple1/v4/bd/23/bc/bd23bcea-cab6-e778-8acb-c74ca1e54f11/icon180x180.jpeg,https://itunes.apple.com/US/app/id455650341?mt=8&uo=4&partnerId=30,2011-09-15 22:39:05 UTC,2015-03-05 00:00:00 UTC,TRUE,4.5,0.99,64440,23440,319,8,4,$92.86 ,$166.92 
US,All Categories,5/8/15,659425518,Real Steel World Robot Boxing,Reliance Big Entertainment UK Private Ltd,https://s4.mzstatic.com/us/r30/Purple3/v4/7b/eb/95/7beb95dd-a450-f525-2c59-6d994a912314/icon180x180.png,https://itunes.apple.com/US/app/id659425518?mt=8&uo=4&partnerId=30,2013-10-17 07:00:00 UTC,2015-04-20 00:00:00 UTC,TRUE,4.5,0,115132,34789,254,1025,382,"$1,570.00 ",$291.51 
US,All Categories,5/8/15,596477295,Realm of Empires,BDA Entertainment Inc,https://s1.mzstatic.com/us/r30/Purple6/v4/46/c8/ae/46c8aeda-41a7-b0d8-c66c-771e4131382c/icon180x180.png,https://itunes.apple.com/US/app/id596477295?mt=8&uo=4&partnerId=30,2013-07-16 19:55:58 UTC,2014-12-02 00:00:00 UTC,TRUE,4.5,0,3985,1746,232,10,,$4.21 ,$10.39 
US,All Categories,5/8/15,336698281,Realtor.com Real Estate - Homes for Sale and Apartments for Rent,"Move, Inc.",https://s3.mzstatic.com/us/r30/Purple3/v4/3e/ce/11/3ece1136-28a3-ff83-e8b3-ef4f6ff8bdad/icon180x180.jpeg,https://itunes.apple.com/US/app/id336698281?mt=8&uo=4&partnerId=30,2010-01-11 08:00:00 UTC,2015-04-06 00:00:00 UTC,,4,0,50577,48479,1305,4550,886,,
US,All Categories,5/8/15,639619979,realtor.com rentals - apartments & homes for rent,"Move, Inc.",https://s4.mzstatic.com/us/r30/Purple5/v4/48/e1/29/48e12982-4adc-de1e-c0d2-3d1d7f5e9868/icon180x180.png,https://itunes.apple.com/US/app/id639619979?mt=8&uo=4&partnerId=30,2013-05-15 07:00:00 UTC,2015-05-04 00:00:00 UTC,,3,0,470,458,5,1367,350,,
US,All Categories,5/8/15,873526890,Rebin Dictionary (English-Kurdish-Arabic-Persian-Turkish),Rebin Ali,https://s1.mzstatic.com/us/r30/Purple7/v4/ac/c3/ce/acc3ce2a-b189-7d08-dd0b-d596ae4e5b6d/icon180x180.png,https://itunes.apple.com/US/app/id873526890?mt=8&uo=4&partnerId=30,2014-05-13 17:36:10 UTC,2015-05-04 00:00:00 UTC,TRUE,4,0,137,122,6,1640,111,$8.31 ,$9.51 
US,All Categories,5/8/15,478523928,Rebuild,Sarah Northway,https://s4.mzstatic.com/us/r30/Purple/v4/fa/22/73/fa2273da-6f97-a90a-afa5-52657427a23f/icon180x180.png,https://itunes.apple.com/US/app/id478523928?mt=8&uo=4&partnerId=30,2011-11-17 08:00:00 UTC,2013-11-09 00:00:00 UTC,,4.5,2.99,7415,3972,408,39,3,$90.33 ,$3.85 
US,All Categories,5/8/15,970991152,Recam : Touch and Hold Screen to Record upload to youtube,blue be,https://s5.mzstatic.com/us/r30/Purple5/v4/0a/87/ef/0a87ef51-8f79-d18f-10d9-ec0962db2e64/icon180x180.jpeg,https://itunes.apple.com/US/app/id970991152?mt=8&uo=4&partnerId=30,2015-03-18 05:11:01 UTC,2015-04-07 00:00:00 UTC,,1.5,1.99,74,68,47,18,8,$35.23 ,$15.51 
US,All Categories,5/8/15,628448495,Receipt Scanner 2 - For Expense Reports,iCubemedia Inc.,https://s4.mzstatic.com/us/r30/Purple5/v4/30/20/b3/3020b3d7-95b2-c49a-eea6-907d84957f05/icon180x180.jpeg,https://itunes.apple.com/US/app/id628448495?mt=8&uo=4&partnerId=30,2013-06-03 02:39:09 UTC,2015-03-07 00:00:00 UTC,TRUE,4.5,3.99,95,90,47,11,2,$36.74 ,$4.07 
US,All Categories,5/8/15,508837827,Rechner Calculator,aeliox,https://s2.mzstatic.com/us/r30/Purple5/v4/8b/ab/5c/8bab5c10-8fb9-5bbb-25cf-eec531b00aa6/icon180x180.jpeg,https://itunes.apple.com/US/app/id508837827?mt=8&uo=4&partnerId=30,2012-03-14 19:50:19 UTC,2015-04-28 00:00:00 UTC,,4,0.99,162,50,1,0,,,
US,All Categories,5/8/15,346152901,"Recon - gay fetish profiles. Men, leather and more",T101 Limited,https://s3.mzstatic.com/us/r30/Purple5/v4/90/b1/e4/90b1e46e-5c85-6ab0-fa89-fb22159fd074/icon180x180.jpeg,https://itunes.apple.com/US/app/id346152901?mt=8&uo=4&partnerId=30,2009-12-18 19:41:29 UTC,2015-04-08 00:00:00 UTC,TRUE,4,0,4430,2007,0,47,,$321.57 ,$156.28 
US,All Categories,5/8/15,852197796,Red Ball 4,FDG Entertainment,https://s5.mzstatic.com/us/r30/Purple4/v4/cf/97/4f/cf974ff7-dabf-eb30-f07a-5e53aed6d80c/icon180x180.jpeg,https://itunes.apple.com/US/app/id852197796?mt=8&uo=4&partnerId=30,2014-07-17 07:00:00 UTC,2014-07-26 00:00:00 UTC,TRUE,4.5,0.99,2428,1330,1026,34,67,$26.40 ,$42.72 
US,All Categories,5/8/15,469365517,Red magazine UK,Hearst Magazines UK,https://s4.mzstatic.com/us/r30/Purple5/v4/94/a1/6b/94a16b93-007f-081e-6ca0-a71968401fa5/icon180x180.jpeg,https://itunes.apple.com/US/app/id469365517?mt=8&uo=4&partnerId=30,2011-11-03 21:10:18 UTC,2014-12-01 00:00:00 UTC,TRUE,1,0,167,6,2,,16,$3.76 ,$115.72 
US,All Categories,5/8/15,829739720,Red Onion - Tor-powered web browser for anonymous browsing,Omar Mody,https://s1.mzstatic.com/us/r30/Purple1/v4/0a/61/e1/0a61e1f4-e3ff-3cfb-4b54-6cbc81798248/icon180x180.png,https://itunes.apple.com/US/app/id829739720?mt=8&uo=4&partnerId=30,2014-03-07 23:56:45 UTC,2015-01-22 00:00:00 UTC,,4.5,0.99,483,252,140,135,16,$48.88 ,$11.15 
US,All Categories,5/8/15,339532909,Redbox,redbox,https://s1.mzstatic.com/us/r30/Purple7/v4/30/47/e2/3047e257-fc09-70ae-01fb-4129379ef9b6/icon180x180.jpeg,https://itunes.apple.com/US/app/id339532909?mt=8&uo=4&partnerId=30,2009-11-18 18:51:41 UTC,2015-04-24 00:00:00 UTC,,2,0,59020,59020,40,2317,,,
US,All Categories,5/8/15,474902001,"RedLaser Ð Barcode Scanner, Shopping Assistant & QR Code Reader",eBay Inc.,https://s3.mzstatic.com/us/r30/Purple4/v4/17/6b/72/176b72cc-72fe-176d-cfe5-b17d2dbbf965/icon180x180.jpeg,https://itunes.apple.com/US/app/id474902001?mt=8&uo=4&partnerId=30,2011-11-02 20:38:12 UTC,2014-10-10 00:00:00 UTC,,3.5,0,13875,9949,378,1480,,,
US,All Categories,5/8/15,616027251,Redline Rush,Dogbyte Games Kft.,https://s5.mzstatic.com/us/r30/Purple4/v4/81/81/32/818132e3-2655-ba0f-c41b-0606ca2a91fc/icon180x180.png,https://itunes.apple.com/US/app/id616027251?mt=8&uo=4&partnerId=30,2013-05-15 07:00:00 UTC,2014-10-31 00:00:00 UTC,TRUE,4.5,0.99,6111,1530,139,9,10,$18.58 ,$25.20 
US,All Categories,5/8/15,711727127,"ReelCaller - True and Real ID Caller : show you a real mobile , phone number and true Id for the caller . __ __ ______ ___ ____ : ___ ___ _ _____ ____ ______",3akarat.net,https://s2.mzstatic.com/us/r30/Purple3/v4/b3/1c/4d/b31c4d43-1482-6d1d-d01a-849cf4f99ec8/icon180x180.png,https://itunes.apple.com/US/app/id711727127?mt=8&uo=4&partnerId=30,2013-12-20 18:55:09 UTC,2015-01-29 00:00:00 UTC,TRUE,2.5,0,1244,313,16,332,34,$25.75 ,$10.13 
US,All Categories,5/8/15,937793199,Ref Guide for Essential Oils,Abundant Health,https://s4.mzstatic.com/us/r30/Purple1/v4/ed/8f/d8/ed8fd891-44fc-9855-08dd-eeecd119ff69/icon180x180.png,https://itunes.apple.com/US/app/id937793199?mt=8&uo=4&partnerId=30,2015-01-15 00:44:45 UTC,2015-04-26 00:00:00 UTC,,3,6.99,57,48,4,188,47,$799.71 ,$150.99 
US,All Categories,5/8/15,937793199,Ref Guide for Essential Oils,Abundant Health,https://s4.mzstatic.com/us/r30/Purple1/v4/ed/8f/d8/ed8fd891-44fc-9855-08dd-eeecd119ff69/icon180x180.png,https://itunes.apple.com/US/app/id937793199?mt=8&uo=4&partnerId=30,2015-01-15 00:44:45 UTC,2015-04-26 00:00:00 UTC,,3,6.99,57,48,4,188,47,$799.71 ,$150.99 
US,All Categories,5/8/15,898143628,Reflect Mirror Camera,BrainFeverMedia,https://s4.mzstatic.com/us/r30/Purple1/v4/73/03/50/730350ec-7ca9-b36d-e363-0a7f783e7ac3/icon180x180.jpeg,https://itunes.apple.com/US/app/id898143628?mt=8&uo=4&partnerId=30,2014-10-07 09:14:37 UTC,2015-03-09 00:00:00 UTC,,4.5,1.99,22,17,5,,5,,$5.46 
US,All Categories,5/8/15,672111257,Reflection - Create Water Reflection Photography Arts,Lotogram,https://s1.mzstatic.com/us/r30/Purple6/v4/7c/70/c1/7c70c164-7d67-9093-f386-efbe67e48015/icon180x180.jpeg,https://itunes.apple.com/US/app/id672111257?mt=8&uo=4&partnerId=30,2013-08-19 17:27:01 UTC,2014-06-04 00:00:00 UTC,TRUE,4.5,0,34614,3812,1255,0,,$1.68 ,
US,All Categories,5/8/15,974747588,Reflector Director,Squirrels LLC,https://s4.mzstatic.com/us/r30/Purple7/v4/69/0c/82/690c823a-dee6-58e1-b9fd-61b5445ce726/icon180x180.jpeg,https://itunes.apple.com/US/app/id974747588?mt=8&uo=4&partnerId=30,2015-04-15 01:57:06 UTC,2015-05-02 00:00:00 UTC,,2.5,6.99,9,9,4,16,9,$101.51 ,$133.49 
US,All Categories,5/8/15,612498996,Reflex - Vintage Camera and Photo Editor for Instagram,Lotogram,https://s4.mzstatic.com/us/r30/Purple3/v4/d3/14/74/d314746e-a6e7-105e-33eb-19c7eef67bab/icon180x180.jpeg,https://itunes.apple.com/US/app/id612498996?mt=8&uo=4&partnerId=30,2013-03-19 23:50:52 UTC,2014-10-31 00:00:00 UTC,TRUE,4.5,0,31512,11495,877,5,,$14.99 ,
US,All Categories,5/8/15,417970539,Regions Mobile,Regions Financial Corp,https://s5.mzstatic.com/us/r30/Purple3/v4/48/ad/69/48ad69af-f22a-4090-c8a2-9070e5b42686/icon180x180.jpeg,https://itunes.apple.com/US/app/id417970539?mt=8&uo=4&partnerId=30,2011-02-08 01:11:40 UTC,2015-04-12 00:00:00 UTC,,2.5,0,2361,2361,17,1475,,,
US,All Categories,5/8/15,952161100,Reid Primer,"John E. Reid and Associates, Inc.",https://s3.mzstatic.com/r30/Purple3/v4/6c/2b/1f/6c2b1f39-b070-40f8-f4c5-95d23dab874e/pr_source.png,https://itunes.apple.com/US/app/id952161100?mt=8&uo=4&partnerId=30,2015-05-03 09:13:29 UTC,,,0,4.99,0,0,0,9,4,$41.02 ,$29.64 
US,All Categories,5/8/15,354176883,Relax & Rest Guided Meditations,Meditation Oasis,https://s4.mzstatic.com/us/r30/Purple4/v4/db/a9/8e/dba98e8a-228f-45f3-6e39-9a05b557cc4e/icon180x180.png,https://itunes.apple.com/US/app/id354176883?mt=8&uo=4&partnerId=30,2010-02-09 19:37:12 UTC,2014-07-10 00:00:00 UTC,,5,1.99,1150,739,198,35,7,$44.09 ,$11.27 
US,All Categories,5/8/15,331529422,"Relax Melodies Premium: Sleep zen sounds & white noise for meditation, yoga and baby relaxation",iLBSoft,https://s1.mzstatic.com/us/r30/Purple7/v4/4c/c3/f5/4cc3f505-e6fc-b3de-fe35-30e75a516504/icon180x180.jpeg,https://itunes.apple.com/US/app/id331529422?mt=8&uo=4&partnerId=30,2009-09-23 20:34:51 UTC,2015-05-06 00:00:00 UTC,TRUE,2,2.99,11715,6221,67,52,,$157.40 ,
US,All Categories,5/8/15,331529422,"Relax Melodies Premium: Sleep zen sounds & white noise for meditation, yoga and baby relaxation",iLBSoft,https://s1.mzstatic.com/us/r30/Purple7/v4/4c/c3/f5/4cc3f505-e6fc-b3de-fe35-30e75a516504/icon180x180.jpeg,https://itunes.apple.com/US/app/id331529422?mt=8&uo=4&partnerId=30,2009-09-23 20:34:51 UTC,2015-05-06 00:00:00 UTC,TRUE,2,2.99,11715,6221,67,52,,$157.40 ,
US,All Categories,5/8/15,314498713,"Relax Melodies: Sleep zen sounds & white noise for meditation, yoga and baby relaxation",iLBSoft,https://s5.mzstatic.com/us/r30/Purple3/v4/04/3e/a5/043ea5a0-4016-7370-5807-96ac8af7bc36/icon180x180.png,https://itunes.apple.com/US/app/id314498713?mt=8&uo=4&partnerId=30,2009-05-07 02:44:52 UTC,2015-05-06 00:00:00 UTC,TRUE,2,0,75195,36726,126,1467,,$265.20 ,
